scenario,setting,value,label,cutoffdate,runkey,application,jobid
MR1 -100bps,UR2C Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,UR2C Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,UR2P Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,UR2P Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,UR1P Mortality (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,UR1LT NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,UR1LL NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,MR3 Currency (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,Inflation (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,IAS19 curve (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,UFR (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,MR1 - Bucket end year,120.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,MR1 - Bucket start year,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,MR1 Steepening (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,MR1 Interest rate (bps),-100.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,IR5 EU (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,IR3 Amvest (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,IR2 Type II Symmetric Adjuster (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,IR2 Non Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,IR2 Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,EIOPA VA (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,IR1 Sovereign Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,IR1 Mortgage Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,IR1 Corporate Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
MR1 -100bps,IR1 ABS Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,Model-Parameters,"",2023Q1,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,MortalityShockType,"",n/a,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,UR1 scaling,"",Not applicable,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,RiskMargin Lamda Floor (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,RiskMargin Lambda,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,RiskMargin CoC (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,Curve Convergence (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,SII_Curve_EIOPA_SIIReview,"",EIOPA,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,HICP_curve,"",HICP_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,SII_onlyVA_forward_curve,"",SII_T_onlyVA_forward_VA_9up,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,SII_onlyVA_spot_curve,"",SII_T_onlyVA_spot_VA_9up,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,SII_noVA_curve,"",SII_T_noVA,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,SII_curve,"",SII_T_VA_9up,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,Mortgage_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,Asset_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,LACDT (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,UR5 Expense (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,UR4 Claims (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,UR3 lapse individual life (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,UR3C Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,UR3P Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,UR2C Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,UR2C Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,UR2P Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,UR2P Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,UR1P Mortality (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,UR1LT NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,UR1LL NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,MR3 Currency (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,Inflation (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,IAS19 curve (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,UFR (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,MR1 - Bucket end year,120.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,MR1 - Bucket start year,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,MR1 Steepening (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,MR1 Interest rate (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,IR5 EU (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,IR3 Amvest (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,IR2 Type II Symmetric Adjuster (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,IR2 Non Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,IR2 Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,EIOPA VA (bps),9.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,IR1 Sovereign Spread (bps),50.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,IR1 Mortgage Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,IR1 Corporate Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov +50bps,IR1 ABS Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,Model-Parameters,"",2023Q1,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,MortalityShockType,"",n/a,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,UR1 scaling,"",Not applicable,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,RiskMargin Lamda Floor (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,RiskMargin Lambda,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,RiskMargin CoC (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,Curve Convergence (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,SII_Curve_EIOPA_SIIReview,"",EIOPA,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,HICP_curve,"",HICP_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,SII_onlyVA_forward_curve,"",SII_T_onlyVA_forward_VA_7dn,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,SII_onlyVA_spot_curve,"",SII_T_onlyVA_spot_VA_7dn,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,SII_noVA_curve,"",SII_T_noVA,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,SII_curve,"",SII_T_VA_7dn,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,Mortgage_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,Asset_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,LACDT (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,UR5 Expense (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,UR4 Claims (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,UR3 lapse individual life (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,UR3C Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,UR3P Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,UR2C Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,UR2C Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,UR2P Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,UR2P Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,UR1P Mortality (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,UR1LT NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,UR1LL NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,MR3 Currency (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,Inflation (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,IAS19 curve (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,UFR (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,MR1 - Bucket end year,120.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,MR1 - Bucket start year,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,MR1 Steepening (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,MR1 Interest rate (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,IR5 EU (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,IR3 Amvest (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,IR2 Type II Symmetric Adjuster (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,IR2 Non Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,IR2 Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,EIOPA VA (bps),-7.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,IR1 Sovereign Spread (bps),-50.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,IR1 Mortgage Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,IR1 Corporate Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Gov -50bps,IR1 ABS Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,Model-Parameters,"",2023Q1,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,MortalityShockType,"",n/a,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,UR1 scaling,"",Not applicable,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,RiskMargin Lamda Floor (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,RiskMargin Lambda,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,RiskMargin CoC (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,Curve Convergence (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,SII_Curve_EIOPA_SIIReview,"",EIOPA,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,HICP_curve,"",HICP_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,SII_onlyVA_forward_curve,"",SII_T_onlyVA_forward_VA_12up,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,SII_onlyVA_spot_curve,"",SII_T_onlyVA_spot_VA_12up,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,SII_noVA_curve,"",SII_T_noVA,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,SII_curve,"",SII_T_VA_12up,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,Mortgage_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,Asset_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,LACDT (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,UR5 Expense (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,UR4 Claims (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,UR3 lapse individual life (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,UR3C Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,UR3P Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,UR2C Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,UR2C Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,UR2P Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,UR2P Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,UR1P Mortality (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,UR1LT NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,UR1LL NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,MR3 Currency (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,Inflation (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,IAS19 curve (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,UFR (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,MR1 - Bucket end year,120.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,MR1 - Bucket start year,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,MR1 Steepening (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,MR1 Interest rate (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,IR5 EU (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,IR3 Amvest (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,IR2 Type II Symmetric Adjuster (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,IR2 Non Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,IR2 Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,EIOPA VA (bps),12.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,IR1 Sovereign Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,IR1 Mortgage Spread (bps),50.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,IR1 Corporate Spread (bps),50.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov +50bps,IR1 ABS Spread (bps),50.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,Model-Parameters,"",2023Q1,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,MortalityShockType,"",n/a,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,UR1 scaling,"",Not applicable,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,RiskMargin Lamda Floor (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,RiskMargin Lambda,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,RiskMargin CoC (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,Curve Convergence (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,SII_Curve_EIOPA_SIIReview,"",EIOPA,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,HICP_curve,"",HICP_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,SII_onlyVA_forward_curve,"",SII_T_onlyVA_forward_VA_12dn,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,SII_onlyVA_spot_curve,"",SII_T_onlyVA_spot_VA_12dn,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,SII_noVA_curve,"",SII_T_noVA,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,SII_curve,"",SII_T_VA_12dn,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,Mortgage_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,Asset_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,LACDT (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,UR5 Expense (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,UR4 Claims (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,UR3 lapse individual life (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,UR3C Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,UR3P Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,UR2C Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,UR2C Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,UR2P Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,UR2P Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,UR1P Mortality (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,UR1LT NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,UR1LL NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,MR3 Currency (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,Inflation (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,IAS19 curve (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,UFR (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,MR1 - Bucket end year,120.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,MR1 - Bucket start year,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,MR1 Steepening (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,MR1 Interest rate (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,IR5 EU (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,IR3 Amvest (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,IR2 Type II Symmetric Adjuster (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,IR2 Non Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,IR2 Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,EIOPA VA (bps),-12.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,IR1 Sovereign Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,IR1 Mortgage Spread (bps),-50.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,IR1 Corporate Spread (bps),-50.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IR1 Ngov -50bps,IR1 ABS Spread (bps),-50.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IAS19 +50bps,Model-Parameters,"",2023Q1,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
IAS19 +50bps,MortalityShockType,"",n/a,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
